DATASET	N_CONFS	ISOMERIC_SMILES	NONISOMERIC_SMILES
gen2	347	c1ccc(cc1)C[N@@]2CCCCS2(=O)=O	c1ccc(cc1)CN2CCCCS2(=O)=O
gen2	374	Cc1cc(ccn1)c2ccc(cc2C3=N[N-]N=N3)NC(=O)C4(CC4)c5cccc(c5)Cl	Cc1cc(ccn1)c2ccc(cc2C3=N[N-]N=N3)NC(=O)C4(CC4)c5cccc(c5)Cl
gen2	109	Cc1ccccc1COc2ccccc2	Cc1ccccc1COc2ccccc2
gen2	315	C[N@@](Cc1ccc(cc1)[C@@H]2CCCC[C@@H]2C(=O)O)c3ccccc3	CN(Cc1ccc(cc1)C2CCCCC2C(=O)O)c3ccccc3
gen2	407	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CC(=O)[O-]	c1ccc(cc1)CN(Cc2ccccc2)c3ccc(cc3)C4(CCC4)CC(=O)[O-]
gen2	77	Cc1cc(ccc1Br)C(=O)Nc2ccccc2	Cc1cc(ccc1Br)C(=O)Nc2ccccc2
gen2	38	CCC[C@@H]1C(=Nc2ccccc2O1)N	CCCC1C(=Nc2ccccc2O1)N
gen2	280	CCC1=C(SC2=C1C(=O)N(C(=O)N2CCOC)C3(CC3)C)CN4CCNC4=O	CCC1=C(SC2=C1C(=O)N(C(=O)N2CCOC)C3(CC3)C)CN4CCNC4=O
gen2	144	c1ccc(cc1)C2=NC=C(S2)C3=NC4=C(N3)CCCNC4=O	c1ccc(cc1)C2=NC=C(S2)C3=NC4=C(N3)CCCNC4=O
gen2	244	CC(C)Nc1c2cc(c(cc2ncn1)OCCCC[S@@](=N)(=O)C)OC	CC(C)Nc1c2cc(c(cc2ncn1)OCCCCS(=N)(=O)C)OC
gen2	212	CCCOc1ccc(cc1OC)CCN	CCCOc1ccc(cc1OC)CCN
gen2	70	c1ccc(c(c1)[O-])S(=O)(=O)c2ccccc2[O-]	c1ccc(c(c1)[O-])S(=O)(=O)c2ccccc2[O-]
gen2	60	c1ccc(cc1)c2ccccc2C3=NC=CN3	c1ccc(cc1)c2ccccc2C3=NC=CN3
gen2	216	Cc1ccc(nn1)C2=NOC(=N2)c3cccc(c3O)OC	Cc1ccc(nn1)C2=NOC(=N2)c3cccc(c3O)OC
gen2	318	CN1[C@@H]([C@@H](CC1=O)c2ccccc2)[C@@H](C#Cc3ccccc3)O	CN1C(C(CC1=O)c2ccccc2)C(C#Cc3ccccc3)O
gen2	41	CC1=NSC(=C1[N+](=O)[O-])Br	CC1=NSC(=C1[N+](=O)[O-])Br
gen2	146	CC1(C[C@@H](c2ccccc2O1)CNC3CC3)C	CC1(CC(c2ccccc2O1)CNC3CC3)C
gen2	401	Cc1ccc(cc1N(C)C)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CC[C@@H]4CC(=O)O	Cc1ccc(cc1N(C)C)C2=NC(=C(O2)C)CCOc3ccc4c(c3)CCC4CC(=O)O
gen2	206	CCNC(=O)[C@H]1CCC[N@@]1C	CCNC(=O)C1CCCN1C
gen2	31	C1CC2(CCOCC2)NC1	C1CC2(CCOCC2)NC1
gen2	202	CC(C)CCOc1ccccc1N2C=CN=C2	CC(C)CCOc1ccccc1N2C=CN=C2
gen2	31	CC1(CC2(CCNCC2)CO1)C	CC1(CC2(CCNCC2)CO1)C
gen2	482	c1ccc(cc1)/C=C\S(=O)(=O)c2ccc(c(c2)Cl)Cl	c1ccc(cc1)C=CS(=O)(=O)c2ccc(c(c2)Cl)Cl
gen2	34	Cc1cc(cc(c1CC(=O)[O-])C)C2CC2	Cc1cc(cc(c1CC(=O)[O-])C)C2CC2
gen2	30	Cc1cccc(c1OC)C	Cc1cccc(c1OC)C
gen2	158	CC[C@@H]1CS[C@@H](C1=O)C(=O)OCC	CCC1CSC(C1=O)C(=O)OCC
gen2	44	Cc1cc(c2c(c1)[NH+]=C([C@@H](O2)C)N)C	Cc1cc(c2c(c1)[NH+]=C(C(O2)C)N)C
gen2	165	CCCC[S@@](=O)[C@@H]1CCCCNC1=O	CCCCS(=O)C1CCCCNC1=O
gen2	29	CC[C@@H]1C(=[NH2+])Nc2cc3c(cc2O1)CCCC3	CCC1C(=[NH2+])Nc2cc3c(cc2O1)CCCC3
gen2	247	c1ccc(cc1)[C@@](CN2C=NC=N2)(C#N)OC3CCCC3	c1ccc(cc1)C(CN2C=NC=N2)(C#N)OC3CCCC3
gen2	71	c1cnc(cc1Cl)SC(F)(F)F	c1cnc(cc1Cl)SC(F)(F)F
gen2	22	C1C(CO1)(CO)O	C1C(CO1)(CO)O
gen2	1102	CC1=NC(=C(O1)N/N=C\c2cccc(c2)Cl)C#N	CC1=NC(=C(O1)NN=Cc2cccc(c2)Cl)C#N
gen2	64	C1=CNC(=C1)[C@H](C(F)F)N	C1=CNC(=C1)C(C(F)F)N
gen2	137	CCCCN(CCCC)c1ncc(cn1)Br	CCCCN(CCCC)c1ncc(cn1)Br
gen2	346	c1ccc(cc1)[C@@H](C(=O)O)C(=O)OCC2CCCCC2	c1ccc(cc1)C(C(=O)O)C(=O)OCC2CCCCC2
gen2	85	Cc1ccc(cc1)N/N=C/2\CCS(=O)(=O)C3=C2C=CS3	Cc1ccc(cc1)NN=C2CCS(=O)(=O)C3=C2C=CS3
gen2	625	CC1=CSC(=N1)N/N=C\C2=CC=CS2	CC1=CSC(=N1)NN=CC2=CC=CS2
gen2	205	CN(C)S(=O)(=O)N1C=C(N=C1C#N)S(=O)(=O)[N@@]2CCc3c2cccc3	CN(C)S(=O)(=O)N1C=C(N=C1C#N)S(=O)(=O)N2CCc3c2cccc3
gen2	10	C1C(=S)N=CC(=N1)F	C1C(=S)N=CC(=N1)F
gen2	248	c1ccc2c(c1)[C@@H](CCO2)Nc3ccccn3	c1ccc2c(c1)C(CCO2)Nc3ccccn3
gen2	288	Cc1cccc(c1)C(=O)Nc2cccc(c2)C#C	Cc1cccc(c1)C(=O)Nc2cccc(c2)C#C
gen2	81	c1c(c(cc(c1F)F)F)C(=O)C2CC2	c1c(c(cc(c1F)F)F)C(=O)C2CC2
gen2	261	CC1(C=C(c2ccccc2O1)C[NH+]3CCN(CC3)c4ccccc4)C	CC1(C=C(c2ccccc2O1)C[NH+]3CCN(CC3)c4ccccc4)C
gen2	128	c1ccc(cc1)C(=O)NC2=NC=CO2	c1ccc(cc1)C(=O)NC2=NC=CO2
gen2	358	Cc1ccc2c(c1)C(=O)N(N=N2)C[C@@H]3CC[C@@H]([C@@H]3C(=O)[O-])C(=O)c4ccc(cc4)OCC5CCCCC5	Cc1ccc2c(c1)C(=O)N(N=N2)CC3CCC(C3C(=O)[O-])C(=O)c4ccc(cc4)OCC5CCCCC5
gen2	21	CCSc1cccc(c1)C(F)(F)F	CCSc1cccc(c1)C(F)(F)F
gen2	103	CNC(=O)C1=CC=CC(=O)N1	CNC(=O)C1=CC=CC(=O)N1
gen2	24	C1CNCCC1N2CC(C2)(F)F	C1CNCCC1N2CC(C2)(F)F
gen2	404	CCCC(=O)N1CC[NH+](CC1)CCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N	CCCC(=O)N1CC[NH+](CC1)CCCN2C(=S)N(C(=O)C2(C)C)c3ccc(c(c3)C(F)(F)F)C#N
gen2	70	C1=CSC(=N1)C(=O)C2=NC=CS2	C1=CSC(=N1)C(=O)C2=NC=CS2
gen2	217	CCS(=O)(=O)c1ccc(c(c1OCC2CCCC2)Cl)C(=O)O	CCS(=O)(=O)c1ccc(c(c1OCC2CCCC2)Cl)C(=O)O
gen2	67	CC1=CC=NN1c2ccccc2OC	CC1=CC=NN1c2ccccc2OC
gen2	180	CN(C)C(=O)C1=CC=NN1c2ccccc2	CN(C)C(=O)C1=CC=NN1c2ccccc2
gen2	132	C1=C(N=C(S1)CN)Br	C1=C(N=C(S1)CN)Br
gen2	183	CC(=O)Sc1ccc(c(c1)F)Cl	CC(=O)Sc1ccc(c(c1)F)Cl
gen2	266	Cc1cc2c(c(c1)OCCC(C)C)Oc3ccc(c(c3C(=O)OC2)OC)[C@@H](CC(C)(C)c4ccccc4)O	Cc1cc2c(c(c1)OCCC(C)C)Oc3ccc(c(c3C(=O)OC2)OC)C(CC(C)(C)c4ccccc4)O
gen2	568	Cc1ccccc1C2=Nc3ccc(cc3C(=O)N2C[C@@H]4CCC[N@@](C4)C(C)C)C#CC5CC5	Cc1ccccc1C2=Nc3ccc(cc3C(=O)N2CC4CCCN(C4)C(C)C)C#CC5CC5
gen2	131	CN(C)C(=O)C1=C(C=CN1)OC	CN(C)C(=O)C1=C(C=CN1)OC
gen2	57	[C@@](C(F)(F)Br)(F)(Cl)Br	C(C(F)(Cl)Br)(F)(F)Br
gen2	372	c1cc(c(cc1Cl)Cl)/C=N/NC2=NN=CN2N	c1cc(c(cc1Cl)Cl)C=NNC2=NN=CN2N
gen2	15	CCN1C=CC=CC1=O	CCN1C=CC=CC1=O
gen2	119	c1ccc2c(c1)CCC[C@@H]2Nc3ncc(cn3)Cl	c1ccc2c(c1)CCCC2Nc3ncc(cn3)Cl
gen2	22	CN1C=CN=C1c2ncccn2	CN1C=CN=C1c2ncccn2
gen2	206	CS(=O)(=O)c1ccc(c(c1CO[C@@H]2CCOC2)Cl)C(=O)O	CS(=O)(=O)c1ccc(c(c1COC2CCOC2)Cl)C(=O)O
gen2	315	CC(=O)OCC1=C[C@@H]2c3cccc4c3C(=C(N4)CO)C[C@@H]2N(C1)C#N	CC(=O)OCC1=CC2c3cccc4c3C(=C(N4)CO)CC2N(C1)C#N
gen2	317	CCOc1ccc(cc1)C2=C(N(c3c2cc(cc3)CCOCC4CC4)Cc5ccc(cc5)F)C(=O)O	CCOc1ccc(cc1)C2=C(N(c3c2cc(cc3)CCOCC4CC4)Cc5ccc(cc5)F)C(=O)O
gen2	511	CN1C=CC=C1C(=S)N=P(N(C)C)(N(C)C)N(C)C	CN1C=CC=C1C(=S)N=P(N(C)C)(N(C)C)N(C)C
gen2	17	c1c(cc2c(c1C(=O)O)OCO2)Br	c1c(cc2c(c1C(=O)O)OCO2)Br
gen2	598	c1cc(cc(c1)F)CC(=O)N2CCC3(CC3)CC2	c1cc(cc(c1)F)CC(=O)N2CCC3(CC3)CC2
gen2	28	CCOc1cc(ccc1C#N)Br	CCOc1cc(ccc1C#N)Br
gen2	18	Cc1ccccc1C2=NN=N[N-]2	Cc1ccccc1C2=NN=N[N-]2
